"v1trans","v2trans","vUptake","strategy","relax","HALYprice","p"
75,75,60,"Tight Suppression","Yes",19000,0.578634311910719
90,75,60,"Tight Suppression","Yes",19000,0.3229237399064
50,90,60,"Tight Suppression","Yes",19000,0.426692682085559
75,90,60,"Tight Suppression","Yes",19000,0.906795796472579
90,90,60,"Tight Suppression","Yes",19000,0.504318886669353
50,50,75,"Tight Suppression","Yes",19000,0.217809084104374
75,50,75,"Tight Suppression","Yes",19000,0.574150433531031
90,50,75,"Tight Suppression","Yes",19000,0.549723150208592
50,75,75,"Tight Suppression","Yes",19000,0.839491289574653
75,75,75,"Tight Suppression","Yes",19000,0.440779409604147
90,75,75,"Tight Suppression","Yes",19000,0.705534890526906
50,90,75,"Tight Suppression","Yes",19000,0.0469584877137095
75,90,75,"Tight Suppression","Yes",19000,0.539974318584427
90,90,75,"Tight Suppression","Yes",19000,0.713341017486528
50,50,90,"Tight Suppression","Yes",19000,0.272900902666152
75,50,90,"Tight Suppression","Yes",19000,0.589766315883026
90,50,90,"Tight Suppression","Yes",19000,0.997718263184652
50,75,90,"Tight Suppression","Yes",19000,0.0124694891273975
75,75,90,"Tight Suppression","Yes",19000,0.627220624359325
90,75,90,"Tight Suppression","Yes",19000,0.107577278744429
50,90,90,"Tight Suppression","Yes",19000,0.111816081684083
75,90,90,"Tight Suppression","Yes",19000,0.0319707861635834
90,90,90,"Tight Suppression","Yes",19000,0.530821693362668
50,50,60,"Moderate Elimination","Yes",19000,0.443109132815152
75,50,60,"Moderate Elimination","Yes",19000,0.508525331970304
90,50,60,"Moderate Elimination","Yes",19000,0.99766051908955
50,75,60,"Moderate Elimination","Yes",19000,0.706519116647542
75,75,60,"Moderate Elimination","Yes",19000,0.489589286036789
90,75,60,"Moderate Elimination","Yes",19000,0.449749703751877
50,90,60,"Moderate Elimination","Yes",19000,0.753514226991683
75,90,60,"Moderate Elimination","Yes",19000,0.829682650743052
90,90,60,"Moderate Elimination","Yes",19000,0.883930831449106
50,50,75,"Moderate Elimination","Yes",19000,0.230443638050929
75,50,75,"Moderate Elimination","Yes",19000,0.485705048777163
90,50,75,"Moderate Elimination","Yes",19000,0.499380819033831
50,75,75,"Moderate Elimination","Yes",19000,0.331703803967685
75,75,75,"Moderate Elimination","Yes",19000,0.460575266974047
90,75,75,"Moderate Elimination","Yes",19000,0.140443127369508
50,90,75,"Moderate Elimination","Yes",19000,0.933430728269741
75,90,75,"Moderate Elimination","Yes",19000,0.75785067002289
90,90,75,"Moderate Elimination","Yes",19000,0.174061585916206
50,50,90,"Moderate Elimination","Yes",19000,0.777113638119772
75,50,90,"Moderate Elimination","Yes",19000,0.245035700732842
90,50,90,"Moderate Elimination","Yes",19000,0.459732754155993
50,75,90,"Moderate Elimination","Yes",19000,0.590141275664791
75,75,90,"Moderate Elimination","Yes",19000,0.625735268229619
90,75,90,"Moderate Elimination","Yes",19000,0.79550080629997
50,90,90,"Moderate Elimination","Yes",19000,0.373406102648005
75,90,90,"Moderate Elimination","Yes",19000,0.220105830347165
90,90,90,"Moderate Elimination","Yes",19000,0.965812570415437
50,50,60,"Aggressive Elimination","Yes",19000,0.308805795386434
75,50,60,"Aggressive Elimination","Yes",19000,0.414737612009048
90,50,60,"Aggressive Elimination","Yes",19000,0.0145763384643942
50,75,60,"Aggressive Elimination","Yes",19000,0.864964171079919
75,75,60,"Aggressive Elimination","Yes",19000,0.0511995281558484
90,75,60,"Aggressive Elimination","Yes",19000,0.667268394725397
50,90,60,"Aggressive Elimination","Yes",19000,0.863944847602397
75,90,60,"Aggressive Elimination","Yes",19000,0.56523499195464
90,90,60,"Aggressive Elimination","Yes",19000,0.518029550556093
50,50,75,"Aggressive Elimination","Yes",19000,0.948968165321276
75,50,75,"Aggressive Elimination","Yes",19000,0.649844538187608
90,50,75,"Aggressive Elimination","Yes",19000,0.142847942886874
50,75,75,"Aggressive Elimination","Yes",19000,0.512079014908522
75,75,75,"Aggressive Elimination","Yes",19000,0.566946000326425
90,75,75,"Aggressive Elimination","Yes",19000,0.663311471231282
50,90,75,"Aggressive Elimination","Yes",19000,0.579405185533687
75,90,75,"Aggressive Elimination","Yes",19000,0.912849954329431
90,90,75,"Aggressive Elimination","Yes",19000,0.480783116072416
50,50,90,"Aggressive Elimination","Yes",19000,0.820148860570043
75,50,90,"Aggressive Elimination","Yes",19000,0.429466309957206
90,50,90,"Aggressive Elimination","Yes",19000,0.831844796892256
50,75,90,"Aggressive Elimination","Yes",19000,0.799073971342295
75,75,90,"Aggressive Elimination","Yes",19000,0.617310519795865
90,75,90,"Aggressive Elimination","Yes",19000,0.605073105311021
50,90,90,"Aggressive Elimination","Yes",19000,0.777626963099465
75,90,90,"Aggressive Elimination","Yes",19000,0.880539633100852
90,90,90,"Aggressive Elimination","Yes",19000,0.708062123740092
50,50,60,"Loose Suppression","No",19000,0.552176478551701
75,50,60,"Loose Suppression","No",19000,0.134217956569046
90,50,60,"Loose Suppression","No",19000,0.68288789736107
50,75,60,"Loose Suppression","No",19000,0.0399046395905316
75,75,60,"Loose Suppression","No",19000,0.530892655486241
90,75,60,"Loose Suppression","No",19000,0.183012677589431
50,90,60,"Loose Suppression","No",19000,0.948488567722961
75,90,60,"Loose Suppression","No",19000,0.597160058561713
90,90,60,"Loose Suppression","No",19000,0.945977598661557
50,50,75,"Loose Suppression","No",19000,0.0729697330389172
75,50,75,"Loose Suppression","No",19000,0.315838166046888
90,50,75,"Loose Suppression","No",19000,0.372320232680067
50,75,75,"Loose Suppression","No",19000,0.0742298904806376
75,75,75,"Loose Suppression","No",19000,0.612979306839406
90,75,75,"Loose Suppression","No",19000,0.962548439856619
50,90,75,"Loose Suppression","No",19000,0.0594960974995047
75,90,75,"Loose Suppression","No",19000,0.0664791136514395
90,90,75,"Loose Suppression","No",19000,0.483385835541412
50,50,90,"Loose Suppression","No",19000,0.840618308400735
75,50,90,"Loose Suppression","No",19000,0.658744427841157
90,50,90,"Loose Suppression","No",19000,0.91146107763052
50,75,90,"Loose Suppression","No",19000,0.728023883886635
75,75,90,"Loose Suppression","No",19000,0.564302510814741
90,75,90,"Loose Suppression","No",19000,0.745982324238867
50,90,90,"Loose Suppression","No",19000,0.807798322290182
75,90,90,"Loose Suppression","No",19000,0.847497251350433
90,90,90,"Loose Suppression","No",19000,0.963380363304168
50,50,60,"Tight Suppression","No",19000,0.420822157524526
75,50,60,"Tight Suppression","No",19000,0.606585330562666
90,50,60,"Tight Suppression","No",19000,0.352855457924306
50,75,60,"Tight Suppression","No",19000,0.336707304930314
75,75,60,"Tight Suppression","No",19000,0.259474362013862
90,75,60,"Tight Suppression","No",19000,0.207680600695312
50,90,60,"Tight Suppression","No",19000,0.838728257454932
75,90,60,"Tight Suppression","No",19000,0.0684548916760832
90,90,60,"Tight Suppression","No",19000,0.382065726676956
50,50,75,"Tight Suppression","No",19000,0.205010593868792
75,50,75,"Tight Suppression","No",19000,0.0628758238162845
90,50,75,"Tight Suppression","No",19000,0.162787951994687
50,75,75,"Tight Suppression","No",19000,0.822776287794113
75,75,75,"Tight Suppression","No",19000,0.628014984307811
90,75,75,"Tight Suppression","No",19000,0.667132291710004
50,90,75,"Tight Suppression","No",19000,0.286649535642937
75,90,75,"Tight Suppression","No",19000,0.521719394950196
90,90,75,"Tight Suppression","No",19000,0.608668006956577
50,50,90,"Tight Suppression","No",19000,0.687780288048089
75,50,90,"Tight Suppression","No",19000,0.110022813780233
90,50,90,"Tight Suppression","No",19000,0.175166381755844
50,75,90,"Tight Suppression","No",19000,0.988264584215358
75,75,90,"Tight Suppression","No",19000,0.0174242097418755
90,75,90,"Tight Suppression","No",19000,0.696998042752966
50,90,90,"Tight Suppression","No",19000,0.930987068684772
75,90,90,"Tight Suppression","No",19000,0.88071876950562
90,90,90,"Tight Suppression","No",19000,0.660148904426023
50,50,60,"Moderate Elimination","No",19000,0.717658065026626
75,50,60,"Moderate Elimination","No",19000,0.174695913679898
90,50,60,"Moderate Elimination","No",19000,0.308143253205344
50,75,60,"Moderate Elimination","No",19000,0.141833639005199
75,75,60,"Moderate Elimination","No",19000,0.843600581865758
90,75,60,"Moderate Elimination","No",19000,0.197247105417773
50,90,60,"Moderate Elimination","No",19000,0.264216364827007
75,90,60,"Moderate Elimination","No",19000,0.610479032387957
90,90,60,"Moderate Elimination","No",19000,0.518116223393008
50,50,75,"Moderate Elimination","No",19000,0.267254078527912
75,50,75,"Moderate Elimination","No",19000,0.171237426809967
90,50,75,"Moderate Elimination","No",19000,0.57960884924978
50,75,75,"Moderate Elimination","No",19000,0.136201837798581
75,75,75,"Moderate Elimination","No",19000,0.096489584306255
90,75,75,"Moderate Elimination","No",19000,0.0814303820952773
50,90,75,"Moderate Elimination","No",19000,0.978822115808725
75,90,75,"Moderate Elimination","No",19000,0.271608615061268
90,90,75,"Moderate Elimination","No",19000,0.891647320939228
50,50,90,"Moderate Elimination","No",19000,0.952707172371447
75,50,90,"Moderate Elimination","No",19000,0.841199339134619
90,50,90,"Moderate Elimination","No",19000,0.31375062209554
50,75,90,"Moderate Elimination","No",19000,0.465005427598953
75,75,90,"Moderate Elimination","No",19000,0.644815178588033
90,75,90,"Moderate Elimination","No",19000,0.0609759252984077
50,90,90,"Moderate Elimination","No",19000,0.0925990284886211
75,90,90,"Moderate Elimination","No",19000,0.75246741855517
90,90,90,"Moderate Elimination","No",19000,0.244128874037415
50,50,60,"Aggressive Elimination","No",19000,0.0428082190919667
75,50,60,"Aggressive Elimination","No",19000,0.561263294424862
90,50,60,"Aggressive Elimination","No",19000,0.209557736990973
50,75,60,"Aggressive Elimination","No",19000,0.115257293917239
75,75,60,"Aggressive Elimination","No",19000,0.868527941638604
90,75,60,"Aggressive Elimination","No",19000,0.60510235815309
50,90,60,"Aggressive Elimination","No",19000,0.244681027019396
75,90,60,"Aggressive Elimination","No",19000,0.0615320766810328
90,90,60,"Aggressive Elimination","No",19000,0.128756503108889
50,50,75,"Aggressive Elimination","No",19000,0.365317510440946
75,50,75,"Aggressive Elimination","No",19000,0.778756786836311
90,50,75,"Aggressive Elimination","No",19000,0.444022013805807
50,75,75,"Aggressive Elimination","No",19000,0.331065669190139
75,75,75,"Aggressive Elimination","No",19000,0.359492205316201
90,75,75,"Aggressive Elimination","No",19000,0.250952652655542
50,90,75,"Aggressive Elimination","No",19000,0.38156596547924
75,90,75,"Aggressive Elimination","No",19000,0.860003432724625
90,90,75,"Aggressive Elimination","No",19000,0.816530263982713
50,50,90,"Aggressive Elimination","No",19000,0.575216909404844
75,50,90,"Aggressive Elimination","No",19000,0.133101668674499
90,50,90,"Aggressive Elimination","No",19000,0.540729212574661
50,75,90,"Aggressive Elimination","No",19000,0.510022841161117
75,75,90,"Aggressive Elimination","No",19000,0.628635149216279
90,75,90,"Aggressive Elimination","No",19000,0.789243459235877
50,90,90,"Aggressive Elimination","No",19000,0.856216251151636
75,90,90,"Aggressive Elimination","No",19000,0.148376169847324
90,90,90,"Aggressive Elimination","No",19000,0.454644345445558
50,50,60,"Loose Suppression","Yes",20000,0.989865908399224
75,50,60,"Loose Suppression","Yes",20000,0.201295801205561
90,50,60,"Loose Suppression","Yes",20000,0.130751836579293
50,75,60,"Loose Suppression","Yes",20000,0.364429164677858
75,75,60,"Loose Suppression","Yes",20000,0.636018496239558
90,75,60,"Loose Suppression","Yes",20000,0.00129395117983222
50,90,60,"Loose Suppression","Yes",20000,0.867304071318358
75,90,60,"Loose Suppression","Yes",20000,0.101636700797826
90,90,60,"Loose Suppression","Yes",20000,0.397080705501139
50,50,75,"Loose Suppression","Yes",20000,0.570522650144994
75,50,75,"Loose Suppression","Yes",20000,0.765485627111048
90,50,75,"Loose Suppression","Yes",20000,0.131035622209311
50,75,75,"Loose Suppression","Yes",20000,0.923479285091162
75,75,75,"Loose Suppression","Yes",20000,0.395542312180623
90,75,75,"Loose Suppression","Yes",20000,0.579984937328845
50,90,75,"Loose Suppression","Yes",20000,0.0185361243784428
75,90,75,"Loose Suppression","Yes",20000,0.496529468335211
90,90,75,"Loose Suppression","Yes",20000,0.889428481692448
50,50,90,"Loose Suppression","Yes",20000,0.274978987872601
75,50,90,"Loose Suppression","Yes",20000,0.278542781248689
90,50,90,"Loose Suppression","Yes",20000,0.625043780775741
50,75,90,"Loose Suppression","Yes",20000,0.977888563182205
75,75,90,"Loose Suppression","Yes",20000,0.284723927266896
90,75,90,"Loose Suppression","Yes",20000,0.905793407000601
50,90,90,"Loose Suppression","Yes",20000,0.839141528354958
75,90,90,"Loose Suppression","Yes",20000,0.861396539025009
90,90,90,"Loose Suppression","Yes",20000,0.0752054483164102
50,50,60,"Tight Suppression","Yes",20000,0.489018311956897
75,50,60,"Tight Suppression","Yes",20000,0.555872693425044
90,50,60,"Tight Suppression","Yes",20000,0.112687018467113
50,75,60,"Tight Suppression","Yes",20000,0.268528852844611
75,75,60,"Tight Suppression","Yes",20000,0.737136797280982
90,75,60,"Tight Suppression","Yes",20000,0.903437905944884
50,90,60,"Tight Suppression","Yes",20000,0.780455043306574
75,90,60,"Tight Suppression","Yes",20000,0.0464164898730814
90,90,60,"Tight Suppression","Yes",20000,0.670730856480077
50,50,75,"Tight Suppression","Yes",20000,0.191105514299124
75,50,75,"Tight Suppression","Yes",20000,0.643503193510696
90,50,75,"Tight Suppression","Yes",20000,0.236012716777623
50,75,75,"Tight Suppression","Yes",20000,0.625280907843262
75,75,75,"Tight Suppression","Yes",20000,0.0824120258912444
90,75,75,"Tight Suppression","Yes",20000,0.699752049986273
50,90,75,"Tight Suppression","Yes",20000,0.56586330360733
75,90,75,"Tight Suppression","Yes",20000,0.474779148818925
90,90,75,"Tight Suppression","Yes",20000,0.899767461465672
50,50,90,"Tight Suppression","Yes",20000,0.879865346243605
75,50,90,"Tight Suppression","Yes",20000,0.234315393259749
90,50,90,"Tight Suppression","Yes",20000,0.535068977857009
50,75,90,"Tight Suppression","Yes",20000,0.369723538169637
75,75,90,"Tight Suppression","Yes",20000,0.670405018841848
90,75,90,"Tight Suppression","Yes",20000,0.454723599599674
50,90,90,"Tight Suppression","Yes",20000,0.310847422573715
75,90,90,"Tight Suppression","Yes",20000,0.18296341621317
90,90,90,"Tight Suppression","Yes",20000,0.706239248858765
50,50,60,"Moderate Elimination","Yes",20000,0.210396177368239
75,50,60,"Moderate Elimination","Yes",20000,0.869153309147805
90,50,60,"Moderate Elimination","Yes",20000,0.744876122102141
50,75,60,"Moderate Elimination","Yes",20000,0.126890057232231
75,75,60,"Moderate Elimination","Yes",20000,0.744326285086572
90,75,60,"Moderate Elimination","Yes",20000,0.846867592306808
50,90,60,"Moderate Elimination","Yes",20000,0.12287442968227
75,90,60,"Moderate Elimination","Yes",20000,0.0348903001286089
90,90,60,"Moderate Elimination","Yes",20000,0.249309581471607
50,50,75,"Moderate Elimination","Yes",20000,0.0444818874821067
75,50,75,"Moderate Elimination","Yes",20000,0.765565537381917
90,50,75,"Moderate Elimination","Yes",20000,0.96959520643577
50,75,75,"Moderate Elimination","Yes",20000,0.916853208094835
75,75,75,"Moderate Elimination","Yes",20000,0.0871463685762137
90,75,75,"Moderate Elimination","Yes",20000,0.761208871379495
50,90,75,"Moderate Elimination","Yes",20000,0.439201753586531
75,90,75,"Moderate Elimination","Yes",20000,0.60484198317863
90,90,75,"Moderate Elimination","Yes",20000,0.259764246409759
50,50,90,"Moderate Elimination","Yes",20000,0.341901685111225
75,50,90,"Moderate Elimination","Yes",20000,0.840875176712871
90,50,90,"Moderate Elimination","Yes",20000,0.38330361363478
50,75,90,"Moderate Elimination","Yes",20000,0.120113597251475
75,75,90,"Moderate Elimination","Yes",20000,0.119347189553082
90,75,90,"Moderate Elimination","Yes",20000,0.0442496442701668
50,90,90,"Moderate Elimination","Yes",20000,0.189093674300238
75,90,90,"Moderate Elimination","Yes",20000,0.424940281314775
90,90,90,"Moderate Elimination","Yes",20000,0.692538270959631
50,50,60,"Aggressive Elimination","Yes",20000,0.442567315418273
75,50,60,"Aggressive Elimination","Yes",20000,0.433603727491572
90,50,60,"Aggressive Elimination","Yes",20000,0.600274143507704
50,75,60,"Aggressive Elimination","Yes",20000,0.234566620085388
75,75,60,"Aggressive Elimination","Yes",20000,0.233760345028713
90,75,60,"Aggressive Elimination","Yes",20000,0.956153383245692
50,90,60,"Aggressive Elimination","Yes",20000,0.929878052556887
75,90,60,"Aggressive Elimination","Yes",20000,0.2841201715637
90,90,60,"Aggressive Elimination","Yes",20000,0.39174018194899
50,50,75,"Aggressive Elimination","Yes",20000,0.935153358615935
75,50,75,"Aggressive Elimination","Yes",20000,0.171768096741289
90,50,75,"Aggressive Elimination","Yes",20000,0.460753697901964
50,75,75,"Aggressive Elimination","Yes",20000,0.332148171029985
75,75,75,"Aggressive Elimination","Yes",20000,0.781039705034345
90,75,75,"Aggressive Elimination","Yes",20000,0.691680526360869
50,90,75,"Aggressive Elimination","Yes",20000,0.288735507056117
75,90,75,"Aggressive Elimination","Yes",20000,0.857260082149878
90,90,75,"Aggressive Elimination","Yes",20000,0.746490937890485
50,50,90,"Aggressive Elimination","Yes",20000,0.715544023551047
75,50,90,"Aggressive Elimination","Yes",20000,0.221514084609225
90,50,90,"Aggressive Elimination","Yes",20000,0.662793186027557
50,75,90,"Aggressive Elimination","Yes",20000,0.466324248583987
75,75,90,"Aggressive Elimination","Yes",20000,0.475634411210194
90,75,90,"Aggressive Elimination","Yes",20000,0.555569467134774
50,90,90,"Aggressive Elimination","Yes",20000,0.685388166457415
75,90,90,"Aggressive Elimination","Yes",20000,0.912501623155549
90,90,90,"Aggressive Elimination","Yes",20000,0.926572360796854
50,50,60,"Loose Suppression","No",20000,0.603215972194448
75,50,60,"Loose Suppression","No",20000,0.822293936740607
90,50,60,"Loose Suppression","No",20000,0.644396213348955
50,75,60,"Loose Suppression","No",20000,0.956446147756651
75,75,60,"Loose Suppression","No",20000,0.648431170964614
90,75,60,"Loose Suppression","No",20000,0.720126113388687
50,90,60,"Loose Suppression","No",20000,0.398943088483065
75,90,60,"Loose Suppression","No",20000,0.672208960400894
90,90,60,"Loose Suppression","No",20000,0.757130511803553
50,50,75,"Loose Suppression","No",20000,0.887605022871867
75,50,75,"Loose Suppression","No",20000,0.643453454831615
90,50,75,"Loose Suppression","No",20000,0.0728360072243959
50,75,75,"Loose Suppression","No",20000,0.443644022801891
75,75,75,"Loose Suppression","No",20000,0.0881401444785297
90,75,75,"Loose Suppression","No",20000,0.0708670436870307
50,90,75,"Loose Suppression","No",20000,0.449348020832986
75,90,75,"Loose Suppression","No",20000,0.362770885229111
90,90,75,"Loose Suppression","No",20000,0.396238729357719
50,50,90,"Loose Suppression","No",20000,0.8191789384
75,50,90,"Loose Suppression","No",20000,0.9098794630263
90,50,90,"Loose Suppression","No",20000,0.667365174507722
50,75,90,"Loose Suppression","No",20000,0.23954161349684
75,75,90,"Loose Suppression","No",20000,0.401878004195169
90,75,90,"Loose Suppression","No",20000,0.737342028878629
50,90,90,"Loose Suppression","No",20000,0.71874277619645
75,90,90,"Loose Suppression","No",20000,0.872202008264139
90,90,90,"Loose Suppression","No",20000,0.373242947040126
50,50,60,"Tight Suppression","No",20000,0.619606672320515
75,50,60,"Tight Suppression","No",20000,0.158168578520417
90,50,60,"Tight Suppression","No",20000,0.918904290767387
50,75,60,"Tight Suppression","No",20000,0.214782595867291
75,75,60,"Tight Suppression","No",20000,0.459528605220839
90,75,60,"Tight Suppression","No",20000,0.292183739831671
50,90,60,"Tight Suppression","No",20000,0.248790363082662
75,90,60,"Tight Suppression","No",20000,0.256570955738425
90,90,60,"Tight Suppression","No",20000,0.198642290430143
50,50,75,"Tight Suppression","No",20000,0.486697568325326
75,50,75,"Tight Suppression","No",20000,0.842897111782804
90,50,75,"Tight Suppression","No",20000,0.309102804400027
50,75,75,"Tight Suppression","No",20000,0.319283007178456
75,75,75,"Tight Suppression","No",20000,0.106849097879604
90,75,75,"Tight Suppression","No",20000,0.984320574207231
50,90,75,"Tight Suppression","No",20000,0.788785451091826
75,90,75,"Tight Suppression","No",20000,0.998434863518924
90,90,75,"Tight Suppression","No",20000,0.50344617664814
50,50,90,"Tight Suppression","No",20000,0.0455165924504399
75,50,90,"Tight Suppression","No",20000,0.803313787793741
90,50,90,"Tight Suppression","No",20000,0.0422775887418538
50,75,90,"Tight Suppression","No",20000,0.632930078776553
75,75,90,"Tight Suppression","No",20000,0.387905138079077
90,75,90,"Tight Suppression","No",20000,0.437623033765703
50,90,90,"Tight Suppression","No",20000,0.746306522516534
75,90,90,"Tight Suppression","No",20000,0.245155726093799
90,90,90,"Tight Suppression","No",20000,0.118683482287452
50,50,60,"Moderate Elimination","No",20000,0.772639263886958
75,50,60,"Moderate Elimination","No",20000,0.787139642750844
90,50,60,"Moderate Elimination","No",20000,0.311976938974112
50,75,60,"Moderate Elimination","No",20000,0.866656868718565
75,75,60,"Moderate Elimination","No",20000,0.570154502056539
90,75,60,"Moderate Elimination","No",20000,0.167247800389305
50,90,60,"Moderate Elimination","No",20000,0.660285476362333
75,90,60,"Moderate Elimination","No",20000,0.733353609452024
90,90,60,"Moderate Elimination","No",20000,0.980273160152137
50,50,75,"Moderate Elimination","No",20000,0.826387187931687
75,50,75,"Moderate Elimination","No",20000,0.376678304281086
90,50,75,"Moderate Elimination","No",20000,0.917342984117568
50,75,75,"Moderate Elimination","No",20000,0.789193037198856
75,75,75,"Moderate Elimination","No",20000,0.80295102018863
90,75,75,"Moderate Elimination","No",20000,0.803084943443537
50,90,75,"Moderate Elimination","No",20000,0.204123928910121
75,90,75,"Moderate Elimination","No",20000,0.783604877768084
90,90,75,"Moderate Elimination","No",20000,0.976103554479778
50,50,90,"Moderate Elimination","No",20000,0.034151399275288
75,50,90,"Moderate Elimination","No",20000,0.5711719263345
90,50,90,"Moderate Elimination","No",20000,0.174713937100023
50,75,90,"Moderate Elimination","No",20000,0.353216524235904
75,75,90,"Moderate Elimination","No",20000,0.12965757586062
90,75,90,"Moderate Elimination","No",20000,0.198321006726474
50,90,90,"Moderate Elimination","No",20000,0.846963994437829
75,90,90,"Moderate Elimination","No",20000,0.21780604775995
90,90,90,"Moderate Elimination","No",20000,0.687013513175771
50,50,60,"Aggressive Elimination","No",20000,0.247182778315619
75,50,60,"Aggressive Elimination","No",20000,0.718467111233622
90,50,60,"Aggressive Elimination","No",20000,0.905539648374543
50,75,60,"Aggressive Elimination","No",20000,0.264656019629911
75,75,60,"Aggressive Elimination","No",20000,0.309573526959866
90,75,60,"Aggressive Elimination","No",20000,0.352022984763607
50,90,60,"Aggressive Elimination","No",20000,0.877903147833422
75,90,60,"Aggressive Elimination","No",20000,0.0336514816153795
90,90,60,"Aggressive Elimination","No",20000,0.208088889019564
50,50,75,"Aggressive Elimination","No",20000,0.758286832598969
75,50,75,"Aggressive Elimination","No",20000,0.0677721092943102
90,50,75,"Aggressive Elimination","No",20000,0.782501793000847
50,75,75,"Aggressive Elimination","No",20000,0.184770916821435
75,75,75,"Aggressive Elimination","No",20000,0.173671172466129
90,75,75,"Aggressive Elimination","No",20000,0.586109479423612
50,90,75,"Aggressive Elimination","No",20000,0.315379344858229
75,90,75,"Aggressive Elimination","No",20000,0.578800374409184
90,90,75,"Aggressive Elimination","No",20000,0.34271710482426
50,50,90,"Aggressive Elimination","No",20000,0.00524385645985603
75,50,90,"Aggressive Elimination","No",20000,0.783740184502676
90,50,90,"Aggressive Elimination","No",20000,0.159544643945992
50,75,90,"Aggressive Elimination","No",20000,0.349409447982907
75,75,90,"Aggressive Elimination","No",20000,0.0226165889762342
90,75,90,"Aggressive Elimination","No",20000,0.852870853384957
50,90,90,"Aggressive Elimination","No",20000,0.877515341853723
75,90,90,"Aggressive Elimination","No",20000,0.934491335181519
90,90,90,"Aggressive Elimination","No",20000,0.340013819281012
50,50,60,"Loose Suppression","Yes",21000,0.268162284744903
75,50,60,"Loose Suppression","Yes",21000,0.349588241893798
90,50,60,"Loose Suppression","Yes",21000,0.598359413444996
50,75,60,"Loose Suppression","Yes",21000,0.794706590706483
75,75,60,"Loose Suppression","Yes",21000,0.9217139929533
90,75,60,"Loose Suppression","Yes",21000,0.25557460822165
50,90,60,"Loose Suppression","Yes",21000,0.323871473781765
75,90,60,"Loose Suppression","Yes",21000,0.71805534674786
90,90,60,"Loose Suppression","Yes",21000,0.164749827003106
50,50,75,"Loose Suppression","Yes",21000,0.189823006512597
75,50,75,"Loose Suppression","Yes",21000,0.207799080060795
90,50,75,"Loose Suppression","Yes",21000,0.809547264361754
50,75,75,"Loose Suppression","Yes",21000,0.975112606305629
75,75,75,"Loose Suppression","Yes",21000,0.228915218962356
90,75,75,"Loose Suppression","Yes",21000,0.863071027444676
50,90,75,"Loose Suppression","Yes",21000,0.130546347470954
75,90,75,"Loose Suppression","Yes",21000,0.511374343652278
90,90,75,"Loose Suppression","Yes",21000,0.983188515063375
50,50,90,"Loose Suppression","Yes",21000,0.503423327347264
75,50,90,"Loose Suppression","Yes",21000,0.00751699157990515
90,50,90,"Loose Suppression","Yes",21000,0.704338588984683
50,75,90,"Loose Suppression","Yes",21000,0.130668526748195
75,75,90,"Loose Suppression","Yes",21000,0.728757423581555
90,75,90,"Loose Suppression","Yes",21000,0.718394775409251
50,90,90,"Loose Suppression","Yes",21000,0.0015935325063765
75,90,90,"Loose Suppression","Yes",21000,0.00108701200224459
90,90,90,"Loose Suppression","Yes",21000,0.592387309065089
50,50,60,"Tight Suppression","Yes",21000,0.835569064598531
75,50,60,"Tight Suppression","Yes",21000,0.412258588010445
90,50,60,"Tight Suppression","Yes",21000,0.766480345511809
50,75,60,"Tight Suppression","Yes",21000,0.736297902418301
75,75,60,"Tight Suppression","Yes",21000,0.986773254116997
90,75,60,"Tight Suppression","Yes",21000,0.358203459065408
50,90,60,"Tight Suppression","Yes",21000,0.569515645736828
75,90,60,"Tight Suppression","Yes",21000,0.284338826313615
90,90,60,"Tight Suppression","Yes",21000,0.276953683234751
50,50,75,"Tight Suppression","Yes",21000,0.635181280551478
75,50,75,"Tight Suppression","Yes",21000,0.104239658918232
90,50,75,"Tight Suppression","Yes",21000,0.00559603329747915
50,75,75,"Tight Suppression","Yes",21000,0.598693541251123
75,75,75,"Tight Suppression","Yes",21000,0.894378295866773
90,75,75,"Tight Suppression","Yes",21000,0.960130558349192
50,90,75,"Tight Suppression","Yes",21000,0.714391386834905
75,90,75,"Tight Suppression","Yes",21000,0.209075598977506
90,90,75,"Tight Suppression","Yes",21000,0.864675739547238
50,50,90,"Tight Suppression","Yes",21000,0.899816992459819
75,50,90,"Tight Suppression","Yes",21000,0.45263493899256
90,50,90,"Tight Suppression","Yes",21000,0.235534821636975
50,75,90,"Tight Suppression","Yes",21000,0.625903104897588
75,75,90,"Tight Suppression","Yes",21000,0.0768613088876009
90,75,90,"Tight Suppression","Yes",21000,0.351445636944845
50,90,90,"Tight Suppression","Yes",21000,0.924803085392341
75,90,90,"Tight Suppression","Yes",21000,0.458116023335606
90,90,90,"Tight Suppression","Yes",21000,0.940888240700588
50,50,60,"Moderate Elimination","Yes",21000,0.241775024915114
75,50,60,"Moderate Elimination","Yes",21000,0.762157685821876
90,50,60,"Moderate Elimination","Yes",21000,0.447839529719204
50,75,60,"Moderate Elimination","Yes",21000,0.634843635838479
75,75,60,"Moderate Elimination","Yes",21000,0.480903960298747
90,75,60,"Moderate Elimination","Yes",21000,0.357056697132066
50,90,60,"Moderate Elimination","Yes",21000,0.853177797747776
75,90,60,"Moderate Elimination","Yes",21000,0.155690682586282
90,90,60,"Moderate Elimination","Yes",21000,0.0417206306010485
50,50,75,"Moderate Elimination","Yes",21000,0.438641427317634
75,50,75,"Moderate Elimination","Yes",21000,0.662762900814414
90,50,75,"Moderate Elimination","Yes",21000,0.321623221272603
